,Date,BE,DE,FR,NP
32859,2016-10-01 03:00:00,12.75,12.75,12.75,19.62
32860,2016-10-01 04:00:00,10.81,10.81,10.81,19.47
32861,2016-10-01 05:00:00,10.85,10.85,10.85,19.62
32862,2016-10-01 06:00:00,9.85,9.85,9.85,19.62
32863,2016-10-01 07:00:00,14.0,11.92,13.47,19.86
32864,2016-10-01 08:00:00,16.59,15.44,16.24,19.86
32865,2016-10-01 09:00:00,19.61,18.99,19.41,20.61
32866,2016-10-01 10:00:00,20.3,19.66,20.12,21.44
32867,2016-10-01 11:00:00,21.98,21.59,21.85,22.07
32868,2016-10-01 12:00:00,23.48,21.83,22.93,22.16
32869,2016-10-01 13:00:00,21.4,20.82,21.24,21.85
32870,2016-10-01 14:00:00,20.85,20.06,20.53,21.76
32871,2016-10-01 15:00:00,21.66,21.45,21.45,22.56
32872,2016-10-01 16:00:00,23.92,23.92,23.92,24.7
32873,2016-10-01 17:00:00,26.9,27.93,26.58,27.88
32874,2016-10-01 18:00:00,35.0,35.0,35.0,27.37
32875,2016-10-01 19:00:00,33.0,33.0,33.0,25.9
32876,2016-10-01 20:00:00,31.08,30.03,30.66,24.45
32877,2016-10-01 21:00:00,27.44,26.06,26.89,23.82
32878,2016-10-01 22:00:00,26.93,26.93,26.93,22.78
32879,2016-10-01 23:00:00,23.12,23.12,23.12,21.88
32880,2016-10-02 00:00:00,17.75,13.08,17.75,16.4
32881,2016-10-02 01:00:00,14.64,13.68,14.28,16.04
32882,2016-10-02 02:00:00,14.32,13.06,13.85,16.04
32883,2016-10-02 03:00:00,14.35,13.41,14.0,16.03
32884,2016-10-02 04:00:00,15.02,14.3,14.75,16.29
32885,2016-10-02 05:00:00,16.2,16.2,16.2,17.16
32886,2016-10-02 06:00:00,22.8,22.8,22.8,18.88
32887,2016-10-02 07:00:00,30.59,30.59,30.59,20.63
32888,2016-10-02 08:00:00,32.05,32.05,32.05,21.35
32889,2016-10-02 09:00:00,34.02,32.42,33.3,21.52
32890,2016-10-02 10:00:00,34.94,30.94,33.15,21.04
32891,2016-10-02 11:00:00,33.95,29.98,32.26,20.73
32892,2016-10-02 12:00:00,32.2,25.97,30.35,20.13
32893,2016-10-02 13:00:00,27.74,27.74,27.74,20.33
32894,2016-10-02 14:00:00,27.44,27.44,27.44,20.7
32895,2016-10-02 15:00:00,27.77,27.77,27.77,20.48
32896,2016-10-02 16:00:00,28.68,28.68,28.68,21.53
32897,2016-10-02 17:00:00,32.1,32.1,32.1,30.67
32898,2016-10-02 18:00:00,40.3,36.59,39.24,30.06
32899,2016-10-02 19:00:00,43.68,29.44,41.91,20.82
32900,2016-10-02 20:00:00,37.94,23.18,39.43,19.45
32901,2016-10-02 21:00:00,33.04,21.66,34.19,18.92
32902,2016-10-02 22:00:00,31.17,21.94,32.1,18.0
32903,2016-10-02 23:00:00,28.3,18.88,28.3,17.19
32904,2016-10-03 00:00:00,32.97,19.72,34.2,20.72
32905,2016-10-03 01:00:00,27.08,20.17,27.71,20.17
32906,2016-10-03 02:00:00,27.28,20.04,27.95,20.05
32907,2016-10-03 03:00:00,24.75,20.16,25.18,20.16
32908,2016-10-03 04:00:00,24.26,20.94,24.56,20.94
32909,2016-10-03 05:00:00,25.11,21.6,25.44,21.97
32910,2016-10-03 06:00:00,28.48,28.48,28.48,24.32
32911,2016-10-03 07:00:00,35.44,35.44,35.44,29.3
32912,2016-10-03 08:00:00,45.4,31.99,45.09,38.49
32913,2016-10-03 09:00:00,44.34,30.07,44.01,39.01
32914,2016-10-03 10:00:00,37.99,25.53,37.69,26.53
32915,2016-10-03 11:00:00,35.53,24.71,35.27,25.07
32916,2016-10-03 12:00:00,26.35,26.35,26.35,25.29
32917,2016-10-03 13:00:00,25.0,25.0,25.0,25.04
32918,2016-10-03 14:00:00,25.0,25.0,25.0,24.7
32919,2016-10-03 15:00:00,24.89,24.89,24.89,24.1
32920,2016-10-03 16:00:00,25.03,25.03,25.03,24.14
32921,2016-10-03 17:00:00,29.95,29.95,29.95,25.07
32922,2016-10-03 18:00:00,35.49,35.49,35.49,28.63
32923,2016-10-03 19:00:00,44.96,37.79,44.98,25.74
32924,2016-10-03 20:00:00,36.29,30.02,36.85,24.12
32925,2016-10-03 21:00:00,30.87,25.31,31.3,23.35
32926,2016-10-03 22:00:00,28.28,22.72,28.69,22.18
32927,2016-10-03 23:00:00,30.96,21.32,31.82,21.24
32928,2016-10-04 00:00:00,21.47,21.13,21.29,20.79
32929,2016-10-04 01:00:00,20.26,20.03,20.15,20.17
32930,2016-10-04 02:00:00,19.57,19.25,19.43,19.73
32931,2016-10-04 03:00:00,18.96,18.96,18.96,19.59
32932,2016-10-04 04:00:00,19.02,19.02,19.02,19.6
32933,2016-10-04 05:00:00,18.88,18.88,18.88,19.5
32934,2016-10-04 06:00:00,19.15,19.15,19.15,19.55
32935,2016-10-04 07:00:00,19.19,19.19,19.19,19.66
32936,2016-10-04 08:00:00,20.22,20.22,20.22,20.2
32937,2016-10-04 09:00:00,20.97,20.97,20.97,20.79
32938,2016-10-04 10:00:00,19.88,21.0,20.49,20.89
32939,2016-10-04 11:00:00,18.83,20.59,19.79,20.89
32940,2016-10-04 12:00:00,19.29,19.29,19.29,20.27
32941,2016-10-04 13:00:00,12.3,16.89,14.82,20.11
32942,2016-10-04 14:00:00,6.53,14.25,10.78,20.02
32943,2016-10-04 15:00:00,3.0,13.61,8.84,20.06
32944,2016-10-04 16:00:00,4.91,12.06,4.91,20.4
32945,2016-10-04 17:00:00,0.01,16.67,6.19,20.64
32946,2016-10-04 18:00:00,10.01,20.78,15.93,21.07
32947,2016-10-04 19:00:00,21.97,22.47,21.97,21.8
32948,2016-10-04 20:00:00,20.99,24.55,20.99,21.84
32949,2016-10-04 21:00:00,23.0,23.0,23.0,21.76
32950,2016-10-04 22:00:00,21.84,21.84,21.84,21.14
32951,2016-10-04 23:00:00,19.57,19.57,19.57,20.04
32952,2016-10-05 00:00:00,22.55,22.55,22.55,21.07
32953,2016-10-05 01:00:00,21.09,21.09,21.09,20.4
32954,2016-10-05 02:00:00,19.61,19.61,19.61,19.59
32955,2016-10-05 03:00:00,19.33,19.33,19.33,19.29
32956,2016-10-05 04:00:00,19.87,19.87,19.87,19.86
32957,2016-10-05 05:00:00,21.56,21.56,21.56,21.6
32958,2016-10-05 06:00:00,28.5,28.5,28.5,23.36
32959,2016-10-05 07:00:00,31.87,31.87,31.87,28.49
32960,2016-10-05 08:00:00,36.66,36.66,36.66,33.42
32961,2016-10-05 09:00:00,38.0,34.61,38.0,31.33
32962,2016-10-05 10:00:00,36.27,29.96,36.0,29.37
32963,2016-10-05 11:00:00,40.0,25.54,39.39,26.79
32964,2016-10-05 12:00:00,38.06,23.46,37.43,24.18
32965,2016-10-05 13:00:00,37.24,23.34,36.62,23.95
32966,2016-10-05 14:00:00,33.25,23.41,32.82,23.88
32967,2016-10-05 15:00:00,30.75,27.6,29.21,23.45
32968,2016-10-05 16:00:00,29.96,28.21,28.76,23.06
32969,2016-10-05 17:00:00,30.69,30.69,30.69,23.48
32970,2016-10-05 18:00:00,31.93,31.93,31.93,23.32
32971,2016-10-05 19:00:00,32.5,32.5,32.5,23.12
32972,2016-10-05 20:00:00,32.25,32.25,32.25,22.46
32973,2016-10-05 21:00:00,31.99,31.99,31.99,22.45
32974,2016-10-05 22:00:00,31.94,29.96,31.94,22.22
32975,2016-10-05 23:00:00,31.18,22.34,31.18,21.61
32976,2016-10-06 00:00:00,27.23,23.55,24.91,23.98
32977,2016-10-06 01:00:00,23.64,21.57,22.34,23.01
32978,2016-10-06 02:00:00,21.03,21.03,21.03,21.51
32979,2016-10-06 03:00:00,19.91,19.91,19.91,20.03
32980,2016-10-06 04:00:00,18.27,19.16,18.27,21.33
32981,2016-10-06 05:00:00,20.97,20.97,20.97,23.57
32982,2016-10-06 06:00:00,27.25,27.25,27.25,26.53
32983,2016-10-06 07:00:00,33.94,33.94,33.94,28.47
32984,2016-10-06 08:00:00,35.95,35.95,35.95,29.42
32985,2016-10-06 09:00:00,35.84,30.97,33.89,29.57
32986,2016-10-06 10:00:00,39.02,24.68,33.29,29.42
32987,2016-10-06 11:00:00,38.76,24.47,33.06,28.76
32988,2016-10-06 12:00:00,38.25,22.52,32.0,28.38
32989,2016-10-06 13:00:00,38.91,21.37,31.92,28.17
32990,2016-10-06 14:00:00,37.0,21.06,30.65,27.9
32991,2016-10-06 15:00:00,32.17,21.8,28.03,26.89
32992,2016-10-06 16:00:00,27.04,23.09,25.46,26.61
32993,2016-10-06 17:00:00,29.79,26.29,27.58,26.97
32994,2016-10-06 18:00:00,30.01,30.01,30.01,27.79
32995,2016-10-06 19:00:00,32.85,32.85,32.85,27.92
32996,2016-10-06 20:00:00,32.06,32.06,32.06,27.57
32997,2016-10-06 21:00:00,31.67,31.67,31.67,27.76
32998,2016-10-06 22:00:00,32.86,32.86,32.86,27.76
32999,2016-10-06 23:00:00,35.0,29.45,31.51,26.34
33000,2016-10-07 00:00:00,31.32,23.17,27.97,23.64
33001,2016-10-07 01:00:00,23.94,18.54,21.58,22.79
33002,2016-10-07 02:00:00,21.98,15.04,18.93,22.07
33003,2016-10-07 03:00:00,18.79,11.96,15.79,21.32
33004,2016-10-07 04:00:00,15.58,11.17,13.76,20.78
33005,2016-10-07 05:00:00,14.11,9.91,12.47,20.58
33006,2016-10-07 06:00:00,14.2,10.63,12.72,21.44
33007,2016-10-07 07:00:00,15.35,10.1,13.1,22.15
33008,2016-10-07 08:00:00,15.04,12.36,13.93,22.88
33009,2016-10-07 09:00:00,16.28,10.64,13.85,23.95
33010,2016-10-07 10:00:00,20.01,7.62,14.51,24.25
33011,2016-10-07 11:00:00,23.35,9.12,17.03,24.35
33012,2016-10-07 12:00:00,27.46,6.88,18.29,24.3
33013,2016-10-07 13:00:00,25.95,-0.08,14.41,24.24
33014,2016-10-07 14:00:00,21.49,-0.9,11.66,24.18
33015,2016-10-07 15:00:00,18.03,3.96,11.82,23.98
33016,2016-10-07 16:00:00,14.07,10.14,12.42,24.0
33017,2016-10-07 17:00:00,11.09,19.5,14.23,24.3
33018,2016-10-07 18:00:00,15.32,24.18,18.66,24.66
33019,2016-10-07 19:00:00,26.75,29.93,27.9,25.37
33020,2016-10-07 20:00:00,27.41,30.91,27.41,25.55
33021,2016-10-07 21:00:00,27.91,30.92,27.91,25.51
33022,2016-10-07 22:00:00,31.49,31.49,31.49,25.67
33023,2016-10-07 23:00:00,33.1,29.81,31.63,25.21
33024,2016-10-08 00:00:00,23.35,23.35,23.35,20.24
33025,2016-10-08 01:00:00,23.11,23.11,23.11,19.8
33026,2016-10-08 02:00:00,22.0,22.0,22.0,19.47
33027,2016-10-08 03:00:00,19.99,19.99,19.99,19.49
33028,2016-10-08 04:00:00,20.19,20.19,20.19,19.47
33029,2016-10-08 05:00:00,23.18,23.18,23.18,20.09
33030,2016-10-08 06:00:00,24.53,27.59,23.09,24.53
33031,2016-10-08 07:00:00,32.21,32.21,31.05,26.08
33032,2016-10-08 08:00:00,33.95,33.95,33.95,27.19
33033,2016-10-08 09:00:00,33.5,33.5,33.5,27.44
33034,2016-10-08 10:00:00,32.01,32.01,32.01,27.66
33035,2016-10-08 11:00:00,31.87,31.87,31.87,27.68
33036,2016-10-08 12:00:00,29.66,29.66,29.66,27.39
33037,2016-10-08 13:00:00,26.91,26.91,26.91,27.43
33038,2016-10-08 14:00:00,25.43,25.43,25.43,27.31
33039,2016-10-08 15:00:00,24.51,24.51,24.51,27.2
33040,2016-10-08 16:00:00,24.31,24.31,24.31,26.76
33041,2016-10-08 17:00:00,27.33,27.33,27.33,27.0
33042,2016-10-08 18:00:00,31.48,31.48,31.48,26.79
33043,2016-10-08 19:00:00,33.68,33.68,33.68,26.66
33044,2016-10-08 20:00:00,33.72,33.72,33.72,26.36
33045,2016-10-08 21:00:00,33.93,33.93,33.93,26.6
33046,2016-10-08 22:00:00,32.93,32.93,32.93,26.64
33047,2016-10-08 23:00:00,28.65,28.65,28.65,25.27
33048,2016-10-09 00:00:00,34.5,33.02,33.63,24.04
33049,2016-10-09 01:00:00,30.64,27.11,31.33,23.65
33050,2016-10-09 02:00:00,27.42,27.42,27.42,23.38
33051,2016-10-09 03:00:00,24.25,24.25,24.25,22.98
33052,2016-10-09 04:00:00,23.75,23.75,23.75,22.61
33053,2016-10-09 05:00:00,24.2,24.2,24.2,23.02
33054,2016-10-09 06:00:00,25.51,25.51,25.51,23.4
33055,2016-10-09 07:00:00,29.04,29.04,29.04,24.02
33056,2016-10-09 08:00:00,29.75,29.75,29.75,24.37
33057,2016-10-09 09:00:00,29.94,29.94,29.94,24.65
33058,2016-10-09 10:00:00,26.95,25.22,32.62,24.22
33059,2016-10-09 11:00:00,26.11,23.69,33.99,24.13
33060,2016-10-09 12:00:00,25.37,23.08,32.89,23.92
33061,2016-10-09 13:00:00,23.06,23.06,31.0,23.8
33062,2016-10-09 14:00:00,23.06,23.06,30.99,23.72
33063,2016-10-09 15:00:00,25.61,25.61,29.59,24.02
33064,2016-10-09 16:00:00,28.65,28.65,28.65,24.4
33065,2016-10-09 17:00:00,31.99,31.99,31.99,25.17
33066,2016-10-09 18:00:00,34.05,34.05,34.05,26.36
33067,2016-10-09 19:00:00,38.7,38.7,38.7,26.46
33068,2016-10-09 20:00:00,38.98,38.98,38.98,26.34
33069,2016-10-09 21:00:00,34.08,34.08,34.08,25.48
33070,2016-10-09 22:00:00,41.12,30.65,35.93,24.35
33071,2016-10-09 23:00:00,41.76,26.76,35.0,24.01
33072,2016-10-10 00:00:00,43.32,29.58,45.03,29.07
33073,2016-10-10 01:00:00,39.6,31.87,40.0,29.1
33074,2016-10-10 02:00:00,35.6,33.49,35.74,28.93
33075,2016-10-10 03:00:00,31.59,30.66,31.5,28.92
33076,2016-10-10 04:00:00,31.51,30.19,31.55,28.93
33077,2016-10-10 05:00:00,37.81,31.28,41.88,29.18
33078,2016-10-10 06:00:00,56.69,48.85,52.98,33.37
33079,2016-10-10 07:00:00,77.83,69.24,73.63,37.47
33080,2016-10-10 08:00:00,76.02,75.0,75.67,38.31
33081,2016-10-10 09:00:00,70.16,70.16,70.16,36.3
33082,2016-10-10 10:00:00,67.62,60.13,64.3,35.31
33083,2016-10-10 11:00:00,64.49,55.66,60.52,34.49
33084,2016-10-10 12:00:00,64.77,51.99,57.56,34.02
33085,2016-10-10 13:00:00,63.21,53.21,57.56,33.97
33086,2016-10-10 14:00:00,61.1,52.65,56.33,33.99
33087,2016-10-10 15:00:00,56.74,51.91,54.01,33.03
33088,2016-10-10 16:00:00,55.0,55.0,55.0,32.78
33089,2016-10-10 17:00:00,57.24,57.24,57.24,33.95
33090,2016-10-10 18:00:00,69.94,69.94,69.94,34.12
33091,2016-10-10 19:00:00,81.93,81.93,81.93,35.79
33092,2016-10-10 20:00:00,71.28,57.1,72.75,33.34
33093,2016-10-10 21:00:00,61.25,43.41,62.12,31.35
33094,2016-10-10 22:00:00,57.29,33.48,58.45,30.2
33095,2016-10-10 23:00:00,53.63,30.53,55.0,29.18
33096,2016-10-11 00:00:00,53.11,33.53,56.59,37.39
33097,2016-10-11 01:00:00,51.1,32.95,51.1,36.51
33098,2016-10-11 02:00:00,45.41,31.69,47.94,36.13
33099,2016-10-11 03:00:00,42.51,33.2,44.36,36.39
33100,2016-10-11 04:00:00,43.44,33.53,44.66,37.98
33101,2016-10-11 05:00:00,48.62,35.0,49.67,40.35
33102,2016-10-11 06:00:00,59.32,41.48,59.69,45.47
33103,2016-10-11 07:00:00,79.52,50.37,80.13,50.32
33104,2016-10-11 08:00:00,88.74,58.91,89.36,52.33
33105,2016-10-11 09:00:00,81.33,59.98,81.33,51.59
33106,2016-10-11 10:00:00,81.04,58.52,79.05,50.58
33107,2016-10-11 11:00:00,80.14,59.93,78.36,51.52
33108,2016-10-11 12:00:00,72.03,61.1,71.08,51.9
33109,2016-10-11 13:00:00,72.5,65.01,71.84,53.66
33110,2016-10-11 14:00:00,75.06,63.24,75.06,53.97
33111,2016-10-11 15:00:00,77.53,65.08,77.53,53.59
33112,2016-10-11 16:00:00,78.99,63.08,78.99,54.95
33113,2016-10-11 17:00:00,98.85,98.15,99.01,63.5
33114,2016-10-11 18:00:00,131.74,67.87,142.94,53.65
33115,2016-10-11 19:00:00,107.44,60.24,120.35,49.82
33116,2016-10-11 20:00:00,77.03,50.39,84.35,45.51
33117,2016-10-11 21:00:00,62.32,41.96,67.92,42.52
33118,2016-10-11 22:00:00,56.46,39.72,61.06,40.31
33119,2016-10-11 23:00:00,56.15,37.76,58.72,38.68
33120,2016-10-12 00:00:00,48.12,25.98,53.0,27.74
33121,2016-10-12 01:00:00,42.05,24.02,48.69,26.75
33122,2016-10-12 02:00:00,40.2,23.95,46.72,26.41
33123,2016-10-12 03:00:00,44.14,20.3,45.25,26.43
33124,2016-10-12 04:00:00,39.7,20.55,43.88,26.69
33125,2016-10-12 05:00:00,39.7,23.25,43.86,27.39
33126,2016-10-12 06:00:00,29.0,23.08,46.4,28.36
33127,2016-10-12 07:00:00,40.0,24.13,50.6,28.44
33128,2016-10-12 08:00:00,48.68,28.49,54.29,29.31
33129,2016-10-12 09:00:00,32.56,31.08,58.61,30.44
33130,2016-10-12 10:00:00,34.13,31.86,58.16,31.04
33131,2016-10-12 11:00:00,39.8,33.77,53.43,31.23
33132,2016-10-12 12:00:00,39.8,33.0,51.86,30.98
33133,2016-10-12 13:00:00,42.18,32.35,49.44,31.08
33134,2016-10-12 14:00:00,39.8,35.02,46.79,31.43
33135,2016-10-12 15:00:00,45.29,41.92,46.02,32.3
33136,2016-10-12 16:00:00,49.93,43.67,49.93,33.25
33137,2016-10-12 17:00:00,54.8,50.03,55.85,33.51
33138,2016-10-12 18:00:00,45.46,45.12,66.21,33.06
33139,2016-10-12 19:00:00,44.72,40.17,63.66,32.29
33140,2016-10-12 20:00:00,40.22,39.94,57.78,31.43
33141,2016-10-12 21:00:00,35.0,34.72,52.0,31.45
33142,2016-10-12 22:00:00,35.2,34.94,51.0,30.99
33143,2016-10-12 23:00:00,32.2,31.4,51.91,30.18
33144,2016-10-13 00:00:00,38.23,28.21,56.1,29.5
33145,2016-10-13 01:00:00,36.1,28.15,50.29,28.93
33146,2016-10-13 02:00:00,34.35,28.08,45.48,28.48
33147,2016-10-13 03:00:00,32.71,28.14,40.81,28.54
33148,2016-10-13 04:00:00,32.85,28.12,41.68,29.07
33149,2016-10-13 05:00:00,34.55,28.23,46.6,30.77
33150,2016-10-13 06:00:00,48.1,36.66,57.05,34.26
33151,2016-10-13 07:00:00,75.55,47.91,76.0,37.91
33152,2016-10-13 08:00:00,77.44,49.64,78.2,39.42
33153,2016-10-13 09:00:00,76.53,44.98,77.36,38.48
33154,2016-10-13 10:00:00,75.43,40.02,76.0,37.79
33155,2016-10-13 11:00:00,65.34,37.64,74.63,36.55
33156,2016-10-13 12:00:00,47.32,31.39,71.97,35.64
33157,2016-10-13 13:00:00,46.34,31.06,70.02,35.65
33158,2016-10-13 14:00:00,45.64,30.12,69.78,34.88
33159,2016-10-13 15:00:00,44.4,32.06,64.5,34.09
33160,2016-10-13 16:00:00,43.87,31.63,63.72,33.97
33161,2016-10-13 17:00:00,62.67,38.13,63.74,34.87
33162,2016-10-13 18:00:00,74.52,42.76,74.52,35.77
33163,2016-10-13 19:00:00,84.91,39.96,84.91,35.6
33164,2016-10-13 20:00:00,73.72,30.58,74.67,33.73
33165,2016-10-13 21:00:00,62.95,28.7,64.5,31.93
33166,2016-10-13 22:00:00,60.02,28.2,61.5,30.35
33167,2016-10-13 23:00:00,42.79,27.42,57.99,29.27
33168,2016-10-14 00:00:00,56.34,20.8,57.05,28.69
33169,2016-10-14 01:00:00,31.23,20.02,50.0,28.2
33170,2016-10-14 02:00:00,27.19,14.98,45.91,27.99
33171,2016-10-14 03:00:00,30.0,20.07,43.27,28.07
33172,2016-10-14 04:00:00,40.3,21.72,42.41,28.44
33173,2016-10-14 05:00:00,43.61,25.2,45.69,30.06
33174,2016-10-14 06:00:00,59.79,30.29,62.0,32.36
33175,2016-10-14 07:00:00,76.0,40.53,75.7,35.52
33176,2016-10-14 08:00:00,85.0,40.08,85.0,36.55
33177,2016-10-14 09:00:00,79.03,40.1,79.03,35.47
33178,2016-10-14 10:00:00,78.12,34.13,78.12,34.71
33179,2016-10-14 11:00:00,78.04,29.55,78.04,33.1
33180,2016-10-14 12:00:00,75.0,28.17,75.0,32.64
33181,2016-10-14 13:00:00,71.48,28.1,71.48,31.71
33182,2016-10-14 14:00:00,53.4,28.2,66.86,31.21
33183,2016-10-14 15:00:00,57.0,30.01,60.43,31.2
33184,2016-10-14 16:00:00,59.57,29.0,59.57,31.1
33185,2016-10-14 17:00:00,80.0,37.07,57.1,32.43
33186,2016-10-14 18:00:00,112.39,38.27,70.07,33.21
33187,2016-10-14 19:00:00,194.25,38.52,90.03,33.1
33188,2016-10-14 20:00:00,123.02,32.32,76.15,31.0
33189,2016-10-14 21:00:00,95.39,29.57,59.98,30.04
33190,2016-10-14 22:00:00,77.36,28.2,56.6,29.22
33191,2016-10-14 23:00:00,77.13,28.01,53.0,28.44
33192,2016-10-15 00:00:00,56.41,15.53,50.0,28.14
33193,2016-10-15 01:00:00,32.3,13.1,45.8,27.53
33194,2016-10-15 02:00:00,30.55,13.66,43.04,27.27
33195,2016-10-15 03:00:00,29.92,13.62,39.2,27.15
33196,2016-10-15 04:00:00,33.9,17.99,34.89,27.1
33197,2016-10-15 05:00:00,30.29,15.5,36.0,27.74
33198,2016-10-15 06:00:00,29.57,15.79,43.02,28.51
33199,2016-10-15 07:00:00,43.89,27.62,45.8,29.17
33200,2016-10-15 08:00:00,51.2,30.59,46.69,29.73
33201,2016-10-15 09:00:00,47.72,31.62,47.6,30.63
33202,2016-10-15 10:00:00,48.39,31.89,48.39,30.71
33203,2016-10-15 11:00:00,44.72,33.34,44.72,30.93
33204,2016-10-15 12:00:00,43.32,31.39,43.32,30.54
33205,2016-10-15 13:00:00,45.41,31.36,42.67,30.47
33206,2016-10-15 14:00:00,43.71,32.24,39.02,30.4
33207,2016-10-15 15:00:00,39.38,36.05,38.02,30.43
33208,2016-10-15 16:00:00,38.22,38.03,38.14,30.62
33209,2016-10-15 17:00:00,42.86,42.86,42.86,31.39
33210,2016-10-15 18:00:00,49.92,49.92,49.92,32.51
33211,2016-10-15 19:00:00,57.05,57.05,57.05,32.19
33212,2016-10-15 20:00:00,58.39,48.93,54.61,31.37
33213,2016-10-15 21:00:00,45.76,44.38,45.2,30.84
33214,2016-10-15 22:00:00,46.55,40.02,43.89,30.44
33215,2016-10-15 23:00:00,49.7,32.96,42.9,29.84
33216,2016-10-16 00:00:00,48.86,33.08,42.41,29.9
33217,2016-10-16 01:00:00,44.91,31.1,39.25,29.44
33218,2016-10-16 02:00:00,35.69,31.6,35.69,29.33
33219,2016-10-16 03:00:00,30.59,30.59,30.59,29.21
33220,2016-10-16 04:00:00,30.66,30.66,30.66,29.26
33221,2016-10-16 05:00:00,30.61,30.61,30.61,29.47
33222,2016-10-16 06:00:00,30.91,30.91,30.91,29.9
33223,2016-10-16 07:00:00,31.79,31.51,31.79,30.41
33224,2016-10-16 08:00:00,36.63,36.63,36.63,30.95
33225,2016-10-16 09:00:00,38.66,38.48,38.59,31.39
33226,2016-10-16 10:00:00,42.58,37.39,40.21,31.9
33227,2016-10-16 11:00:00,41.94,34.57,38.54,32.0
33228,2016-10-16 12:00:00,43.42,33.1,38.67,31.49
33229,2016-10-16 13:00:00,31.91,31.54,31.73,30.99
33230,2016-10-16 14:00:00,30.08,30.08,30.08,30.24
33231,2016-10-16 15:00:00,30.44,30.44,30.44,30.34
33232,2016-10-16 16:00:00,31.05,31.05,31.05,30.82
33233,2016-10-16 17:00:00,41.68,36.06,42.0,32.24
33234,2016-10-16 18:00:00,51.26,45.85,51.57,33.49
33235,2016-10-16 19:00:00,59.6,48.93,60.2,33.45
33236,2016-10-16 20:00:00,61.46,34.15,63.01,32.29
33237,2016-10-16 21:00:00,51.55,31.06,52.7,31.03
33238,2016-10-16 22:00:00,49.08,30.57,50.1,30.29
33239,2016-10-16 23:00:00,51.68,28.84,52.97,29.26
33240,2016-10-17 00:00:00,42.57,30.6,41.0,29.72
33241,2016-10-17 01:00:00,30.2,29.56,29.94,29.24
33242,2016-10-17 02:00:00,29.32,29.17,29.26,28.93
33243,2016-10-17 03:00:00,28.44,28.44,28.44,28.36
33244,2016-10-17 04:00:00,28.53,28.53,28.53,29.01
33245,2016-10-17 05:00:00,30.46,30.46,30.46,30.37
33246,2016-10-17 06:00:00,50.11,41.75,46.64,33.18
33247,2016-10-17 07:00:00,85.12,45.11,66.12,34.85
33248,2016-10-17 08:00:00,90.69,48.34,71.04,35.58
33249,2016-10-17 09:00:00,73.01,46.42,73.01,35.31
33250,2016-10-17 10:00:00,67.21,46.48,71.58,35.02
33251,2016-10-17 11:00:00,68.15,46.02,70.73,34.96
33252,2016-10-17 12:00:00,66.29,41.9,65.69,34.49
33253,2016-10-17 13:00:00,66.17,45.21,63.77,34.8
33254,2016-10-17 14:00:00,67.35,48.97,62.49,34.21
33255,2016-10-17 15:00:00,65.28,52.42,60.1,34.12
33256,2016-10-17 16:00:00,63.01,53.97,59.69,33.98
33257,2016-10-17 17:00:00,59.94,50.05,61.33,34.93
33258,2016-10-17 18:00:00,67.16,55.56,70.0,35.89
33259,2016-10-17 19:00:00,81.93,56.08,81.93,35.77
33260,2016-10-17 20:00:00,70.32,46.44,73.01,33.59
33261,2016-10-17 21:00:00,60.52,35.74,63.33,32.25
33262,2016-10-17 22:00:00,66.12,36.87,53.51,31.94
33263,2016-10-17 23:00:00,60.0,32.57,52.23,30.78
33264,2016-10-18 00:00:00,54.35,31.5,57.43,31.13
33265,2016-10-18 01:00:00,49.67,30.82,52.22,30.35
33266,2016-10-18 02:00:00,44.05,30.46,46.1,30.03
33267,2016-10-18 03:00:00,41.78,30.5,43.4,30.06
33268,2016-10-18 04:00:00,41.74,31.11,43.27,30.84
33269,2016-10-18 05:00:00,47.04,32.96,46.41,31.93
33270,2016-10-18 06:00:00,65.03,41.79,66.25,34.88
33271,2016-10-18 07:00:00,89.97,51.33,89.97,37.88
33272,2016-10-18 08:00:00,82.41,54.95,86.34,39.89
33273,2016-10-18 09:00:00,83.54,51.93,83.54,39.47
33274,2016-10-18 10:00:00,83.84,50.35,83.84,38.38
33275,2016-10-18 11:00:00,81.99,50.81,78.0,37.47
33276,2016-10-18 12:00:00,71.37,46.49,70.0,35.98
33277,2016-10-18 13:00:00,67.4,41.16,67.4,35.46
33278,2016-10-18 14:00:00,61.18,35.38,65.03,35.35
33279,2016-10-18 15:00:00,62.2,35.76,65.9,35.05
33280,2016-10-18 16:00:00,61.29,36.8,64.7,35.13
33281,2016-10-18 17:00:00,64.88,44.9,64.88,36.97
33282,2016-10-18 18:00:00,72.61,48.91,72.61,38.66
33283,2016-10-18 19:00:00,89.57,47.47,89.57,37.16
33284,2016-10-18 20:00:00,81.64,37.63,81.64,34.57
33285,2016-10-18 21:00:00,62.89,34.44,65.99,33.16
33286,2016-10-18 22:00:00,59.27,32.7,62.35,32.25
33287,2016-10-18 23:00:00,56.39,30.49,59.81,30.86
33288,2016-10-19 00:00:00,52.97,30.27,55.83,31.05
33289,2016-10-19 01:00:00,49.05,28.99,51.57,30.56
33290,2016-10-19 02:00:00,43.89,28.95,45.81,30.51
33291,2016-10-19 03:00:00,41.77,29.08,43.38,30.68
33292,2016-10-19 04:00:00,38.14,30.32,39.25,31.01
33293,2016-10-19 05:00:00,45.68,30.85,47.69,32.25
33294,2016-10-19 06:00:00,61.21,36.66,62.91,34.96
