age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,target
47.0,4,284916.0,11,9.0,2,4,0,4,1,0.0,0.0,49.0,39,1
38.0,2,172855.0,9,13.0,2,3,0,4,1,0.0,1740.0,48.0,39,1
67.0,5,191380.0,11,9.0,2,1,5,4,0,20051.0,0.0,20.0,0,0
41.0,4,206066.0,15,10.0,2,7,0,4,1,0.0,0.0,40.0,39,0
32.0,4,402812.0,5,4.0,2,8,0,4,1,0.0,0.0,40.0,0,1
20.0,4,285295.0,11,9.0,4,12,1,4,1,0.0,0.0,60.0,39,1
24.0,4,224785.0,9,13.0,4,12,1,4,1,0.0,0.0,30.0,39,1
68.0,0,123464.0,9,13.0,2,0,0,4,1,0.0,0.0,30.0,39,1
42.0,2,335248.0,8,11.0,6,10,4,2,1,0.0,0.0,40.0,39,1
34.0,4,277314.0,11,9.0,0,4,4,4,0,2977.0,0.0,40.0,39,1
47.0,4,138069.0,15,10.0,0,1,4,4,0,0.0,0.0,40.0,39,1
19.0,2,259169.0,15,10.0,4,10,3,2,0,0.0,0.0,20.0,39,1
17.0,2,246308.0,1,7.0,4,10,3,4,0,0.0,0.0,20.0,39,1
53.0,4,192386.0,11,9.0,0,4,1,4,0,0.0,0.0,40.0,39,1
35.0,4,168817.0,11,9.0,4,7,1,4,1,0.0,0.0,40.0,39,1
26.0,0,182332.0,1,7.0,4,0,1,3,0,0.0,0.0,65.0,39,1
23.0,4,320294.0,15,10.0,4,8,1,2,1,0.0,0.0,40.0,39,1
63.0,4,361631.0,12,14.0,2,10,5,4,0,7688.0,0.0,35.0,39,0
50.0,2,141875.0,12,14.0,2,10,5,4,0,0.0,0.0,40.0,0,0
42.0,4,187702.0,15,10.0,4,5,1,4,1,0.0,0.0,28.0,39,1
26.0,7,34965.0,9,13.0,4,10,1,4,1,0.0,0.0,40.0,39,1
46.0,4,119939.0,1,7.0,0,6,4,2,0,0.0,0.0,40.0,39,1
31.0,4,163516.0,15,10.0,0,1,4,4,0,0.0,0.0,38.0,39,1
37.0,4,92028.0,2,8.0,0,7,3,4,0,0.0,0.0,40.0,39,1
18.0,4,155752.0,2,8.0,4,12,3,4,0,0.0,0.0,20.0,39,1
31.0,4,169085.0,1,7.0,2,3,0,4,1,0.0,0.0,40.0,39,1
47.0,4,149700.0,12,14.0,2,4,0,4,1,0.0,0.0,65.0,39,0
49.0,4,337666.0,11,9.0,2,14,0,4,1,0.0,0.0,40.0,39,0
25.0,4,97952.0,9,13.0,4,10,3,4,1,0.0,0.0,20.0,39,1
46.0,4,159869.0,9,13.0,2,12,0,4,1,0.0,0.0,40.0,39,0
20.0,4,107746.0,15,10.0,4,1,1,4,0,0.0,0.0,40.0,39,1
26.0,4,283715.0,11,9.0,2,3,0,4,1,0.0,0.0,48.0,39,1
47.0,2,115304.0,12,14.0,2,10,0,2,1,0.0,0.0,40.0,39,0
26.0,4,124111.0,7,12.0,4,13,3,1,0,0.0,0.0,25.0,39,1
90.0,4,272752.0,9,13.0,2,12,0,4,1,0.0,0.0,15.0,18,1
33.0,4,82393.0,11,9.0,5,12,1,4,0,0.0,0.0,30.0,39,1
38.0,2,40955.0,9,13.0,2,10,5,4,0,0.0,0.0,48.0,39,0
67.0,4,188903.0,11,9.0,6,1,1,4,0,0.0,0.0,35.0,39,1
47.0,4,76612.0,11,9.0,2,3,0,4,1,0.0,0.0,40.0,39,1
39.0,4,186130.0,14,15.0,2,4,0,2,1,0.0,0.0,55.0,14,0
30.0,4,76107.0,11,9.0,4,8,4,4,0,0.0,0.0,40.0,39,1
29.0,2,190525.0,9,13.0,4,10,3,2,0,0.0,0.0,40.0,39,1
42.0,2,340148.0,15,10.0,0,11,1,4,1,0.0,0.0,50.0,39,0
47.0,4,93557.0,1,7.0,0,12,4,4,1,0.0,0.0,40.0,39,0
35.0,4,108293.0,11,9.0,2,12,0,4,1,0.0,0.0,60.0,39,0
40.0,4,175674.0,9,13.0,6,10,4,2,0,0.0,0.0,40.0,39,1
17.0,4,98209.0,1,7.0,4,12,1,4,0,0.0,0.0,36.0,39,1
36.0,4,109204.0,9,13.0,2,12,0,4,1,0.0,0.0,50.0,39,0
21.0,4,322144.0,15,10.0,4,6,3,4,1,0.0,0.0,40.0,39,1
27.0,2,204098.0,11,9.0,2,13,0,4,1,0.0,0.0,72.0,39,1
58.0,4,218764.0,11,9.0,2,4,0,4,1,0.0,0.0,40.0,39,0
41.0,4,445382.0,9,13.0,2,12,0,4,1,0.0,0.0,55.0,39,0
49.0,4,106705.0,11,9.0,5,1,4,4,0,0.0,0.0,40.0,39,1
38.0,4,168055.0,11,9.0,2,4,0,4,1,0.0,0.0,50.0,39,1
25.0,6,209384.0,11,9.0,2,3,0,4,1,0.0,0.0,50.0,21,1
31.0,0,505438.0,15,10.0,2,0,4,2,0,0.0,0.0,40.0,39,1
45.0,4,358259.0,12,14.0,0,10,1,4,1,0.0,0.0,40.0,0,1
59.0,4,333270.0,12,14.0,2,12,0,4,1,0.0,0.0,40.0,39,1
22.0,4,191324.0,11,9.0,2,6,0,4,1,0.0,0.0,32.0,39,1
42.0,4,121352.0,8,11.0,2,10,0,4,1,0.0,0.0,40.0,39,1
18.0,4,129053.0,1,7.0,4,10,3,4,0,0.0,0.0,16.0,39,1
60.0,1,55621.0,6,5.0,0,8,1,2,0,0.0,0.0,40.0,39,1
36.0,4,142711.0,11,9.0,4,10,1,4,1,0.0,0.0,50.0,39,1
53.0,1,266598.0,11,9.0,2,10,0,4,1,0.0,0.0,50.0,39,1
19.0,0,317988.0,5,4.0,2,0,1,4,0,0.0,0.0,40.0,26,1
61.0,1,60641.0,9,13.0,3,4,1,4,0,0.0,0.0,12.0,39,1
84.0,2,163685.0,11,9.0,6,1,1,4,0,0.0,0.0,33.0,39,1
57.0,6,50990.0,8,11.0,2,5,0,4,1,0.0,0.0,60.0,39,1
42.0,6,89942.0,15,10.0,2,3,0,4,1,0.0,0.0,40.0,39,1
31.0,4,236861.0,9,13.0,2,10,0,4,1,0.0,0.0,40.0,39,1
51.0,4,256051.0,9,13.0,2,4,0,4,1,0.0,0.0,45.0,39,0
41.0,4,30759.0,5,4.0,0,3,1,4,1,0.0,0.0,40.0,39,1
44.0,4,229148.0,11,9.0,3,8,4,4,0,0.0,0.0,36.0,39,1
47.0,6,187901.0,5,4.0,2,3,0,4,1,0.0,0.0,35.0,39,1
33.0,4,162312.0,15,10.0,2,14,0,4,1,0.0,0.0,60.0,29,1
23.0,7,283499.0,15,10.0,4,10,3,4,1,0.0,0.0,40.0,39,1
33.0,4,104509.0,11,9.0,0,8,1,4,0,0.0,0.0,40.0,39,1
38.0,5,187934.0,11,9.0,2,4,0,4,1,0.0,0.0,40.0,39,0
54.0,1,160636.0,11,9.0,4,7,3,2,0,0.0,0.0,80.0,0,1
27.0,4,29261.0,7,12.0,4,7,1,4,1,0.0,0.0,40.0,39,1
20.0,4,219262.0,6,5.0,4,6,3,4,1,0.0,0.0,40.0,39,1
29.0,0,315026.0,4,3.0,4,0,4,4,0,0.0,0.0,45.0,13,1
44.0,0,118484.0,14,15.0,5,0,3,4,1,2176.0,0.0,40.0,39,1
47.0,7,469907.0,0,6.0,5,14,3,4,1,0.0,0.0,40.0,39,1
61.0,6,198017.0,11,9.0,2,12,0,4,1,0.0,0.0,50.0,39,1
42.0,4,245317.0,11,9.0,4,12,1,4,1,0.0,0.0,55.0,39,1
35.0,4,302604.0,11,9.0,2,8,0,2,1,0.0,0.0,60.0,39,1
48.0,4,166929.0,9,13.0,2,12,0,4,1,4386.0,0.0,45.0,39,0
32.0,4,180296.0,15,10.0,4,1,3,4,0,0.0,0.0,40.0,39,1
50.0,4,338033.0,15,10.0,4,1,4,4,0,0.0,0.0,27.0,39,1
44.0,4,166740.0,8,11.0,2,13,0,4,1,0.0,0.0,45.0,39,1
59.0,5,76860.0,14,15.0,2,10,0,4,1,99999.0,0.0,40.0,39,0
57.0,0,24127.0,12,14.0,2,0,0,4,1,0.0,0.0,40.0,39,0
20.0,0,311570.0,15,10.0,4,0,3,4,0,0.0,0.0,40.0,39,1
70.0,4,262345.0,15,10.0,4,1,1,4,0,14084.0,0.0,20.0,39,0
37.0,6,119992.0,11,9.0,0,4,1,1,0,0.0,0.0,70.0,39,0
36.0,6,239415.0,2,8.0,2,3,0,4,1,0.0,0.0,40.0,39,1
20.0,4,86143.0,15,10.0,4,8,2,4,0,0.0,0.0,20.0,39,1
29.0,0,116820.0,11,9.0,2,0,1,1,0,0.0,0.0,38.0,3,1
36.0,4,337039.0,11,9.0,0,3,1,4,1,0.0,1408.0,30.0,39,1
26.0,0,109564.0,11,9.0,1,0,3,4,0,0.0,0.0,40.0,39,0
47.0,1,231797.0,11,9.0,2,1,0,4,1,0.0,0.0,43.0,39,1
37.0,4,278576.0,11,9.0,0,3,4,4,1,0.0,0.0,40.0,39,1
28.0,4,82910.0,15,10.0,2,14,0,4,1,0.0,0.0,45.0,39,1
35.0,4,275522.0,9,13.0,2,4,0,4,1,0.0,0.0,60.0,39,0
62.0,4,166425.0,8,11.0,2,13,0,4,1,0.0,0.0,40.0,39,0
41.0,4,194636.0,9,13.0,0,8,1,4,0,0.0,0.0,40.0,0,1
48.0,4,59380.0,15,10.0,2,1,0,4,1,0.0,0.0,45.0,39,1
22.0,4,403519.0,0,6.0,4,8,1,4,0,0.0,0.0,35.0,39,1
24.0,4,190483.0,9,13.0,4,10,3,4,0,0.0,0.0,21.0,39,1
27.0,4,240172.0,11,9.0,4,10,1,4,1,0.0,0.0,50.0,39,1
19.0,4,232368.0,11,9.0,4,8,3,2,0,0.0,0.0,40.0,39,1
23.0,4,87867.0,11,9.0,4,12,3,4,1,0.0,0.0,35.0,39,1
42.0,7,218948.0,12,14.0,4,3,4,4,1,0.0,0.0,40.0,39,1
53.0,2,321770.0,15,10.0,2,11,0,4,1,7298.0,0.0,40.0,39,0
59.0,4,159937.0,11,9.0,2,12,0,4,1,0.0,0.0,56.0,39,0
44.0,4,131650.0,9,13.0,0,1,1,4,1,0.0,1564.0,40.0,39,0
33.0,5,128016.0,11,9.0,6,12,4,4,0,0.0,0.0,40.0,39,1
45.0,7,255456.0,11,9.0,2,8,0,4,1,0.0,0.0,40.0,39,1
65.0,6,131417.0,1,7.0,2,4,0,4,1,0.0,0.0,40.0,39,0
25.0,4,157900.0,11,9.0,2,1,5,4,0,0.0,0.0,50.0,39,0
21.0,4,226181.0,15,10.0,4,8,3,4,0,0.0,0.0,15.0,39,1
49.0,4,186982.0,12,14.0,3,4,1,4,1,4787.0,0.0,55.0,39,0
32.0,4,328060.0,11,9.0,2,3,0,4,1,0.0,0.0,40.0,39,1
55.0,7,256984.0,9,13.0,2,10,0,4,1,0.0,0.0,40.0,39,1
46.0,4,106662.0,11,9.0,0,12,2,4,0,0.0,0.0,46.0,31,1
50.0,4,204838.0,9,13.0,2,10,0,4,1,0.0,0.0,50.0,39,0
57.0,4,134195.0,9,13.0,2,4,0,1,1,7688.0,0.0,45.0,30,0
42.0,4,285066.0,15,10.0,0,3,1,4,1,0.0,0.0,46.0,39,0
59.0,4,142326.0,11,9.0,2,1,0,4,1,0.0,0.0,40.0,39,0
21.0,4,448026.0,4,3.0,4,6,2,4,1,0.0,0.0,38.0,26,1
53.0,4,251063.0,11,9.0,2,7,0,4,1,0.0,0.0,30.0,39,1
51.0,4,159755.0,15,10.0,2,4,0,4,1,0.0,0.0,45.0,39,1
63.0,2,168656.0,9,13.0,6,10,1,4,0,0.0,0.0,38.0,39,1
28.0,4,163265.0,11,9.0,4,8,1,4,0,0.0,0.0,50.0,39,1
34.0,4,214288.0,11,9.0,4,3,1,2,1,594.0,0.0,40.0,39,1
23.0,4,107564.0,9,13.0,4,10,3,4,1,0.0,0.0,20.0,39,1
22.0,4,194848.0,9,13.0,4,4,3,4,1,0.0,0.0,40.0,39,1
23.0,4,96748.0,15,10.0,4,12,3,4,0,0.0,0.0,15.0,39,1
33.0,4,460408.0,15,10.0,2,14,0,4,1,0.0,0.0,41.0,39,1
37.0,4,196338.0,15,10.0,2,13,0,4,1,0.0,0.0,40.0,39,0
36.0,4,369843.0,15,10.0,0,3,4,2,0,0.0,0.0,40.0,39,1
35.0,4,65876.0,1,7.0,2,7,0,4,1,0.0,0.0,40.0,39,1
49.0,5,119539.0,15,10.0,2,10,0,4,1,0.0,0.0,50.0,39,1
35.0,4,194690.0,11,9.0,4,3,1,4,1,0.0,0.0,50.0,39,1
39.0,4,165743.0,8,11.0,2,1,0,4,1,0.0,0.0,40.0,39,1
35.0,6,210830.0,11,9.0,4,4,1,4,1,0.0,0.0,45.0,39,1
46.0,4,357338.0,9,13.0,0,10,1,4,1,27828.0,0.0,50.0,39,0
64.0,2,152172.0,11,9.0,0,14,4,2,1,0.0,0.0,40.0,39,1
39.0,6,218249.0,9,13.0,2,10,0,4,1,7298.0,0.0,40.0,39,0
30.0,4,152453.0,11,9.0,2,12,0,4,1,0.0,0.0,42.0,39,1
54.0,4,343333.0,9,13.0,4,6,1,4,1,0.0,0.0,75.0,39,1
43.0,4,282155.0,7,12.0,4,10,3,4,0,8614.0,0.0,50.0,0,1
46.0,7,314770.0,8,11.0,0,1,4,4,1,0.0,2258.0,38.0,39,0
19.0,4,127709.0,11,9.0,4,5,3,4,1,0.0,0.0,25.0,39,1
43.0,4,67339.0,11,9.0,2,4,0,4,1,15024.0,0.0,50.0,39,0
42.0,4,153414.0,11,9.0,2,3,0,4,1,0.0,0.0,40.0,39,1
32.0,4,379412.0,9,13.0,2,12,0,4,1,0.0,0.0,55.0,39,0
56.0,4,91262.0,9,13.0,0,12,1,4,0,0.0,0.0,40.0,39,0
22.0,4,106843.0,7,12.0,4,1,3,4,0,0.0,0.0,27.0,39,1
26.0,4,213385.0,11,9.0,0,3,1,4,1,0.0,0.0,40.0,39,1
44.0,4,277488.0,9,13.0,2,13,0,4,1,0.0,0.0,50.0,39,0
44.0,2,387770.0,15,10.0,2,3,0,4,1,0.0,1887.0,35.0,39,0
58.0,4,27385.0,11,9.0,2,4,0,4,1,0.0,0.0,60.0,39,0
27.0,6,280618.0,8,11.0,4,5,1,4,1,0.0,0.0,75.0,39,0
31.0,7,29152.0,12,14.0,0,1,4,4,0,0.0,0.0,40.0,39,1
59.0,4,264048.0,1,7.0,2,8,5,4,0,0.0,0.0,6.0,39,1
34.0,2,97723.0,15,10.0,4,11,1,4,0,0.0,0.0,40.0,39,1
32.0,6,360689.0,15,10.0,2,1,0,4,1,0.0,0.0,50.0,39,1
20.0,0,182117.0,15,10.0,4,0,3,4,1,0.0,0.0,20.0,39,1
50.0,4,474229.0,15,10.0,2,12,0,4,1,0.0,0.0,40.0,39,0
34.0,4,241885.0,11,9.0,2,8,0,4,1,0.0,0.0,45.0,5,1
17.0,4,67603.0,1,7.0,4,8,2,4,0,0.0,0.0,12.0,39,1
37.0,4,202683.0,15,10.0,4,13,2,4,1,0.0,0.0,35.0,39,1
30.0,5,132601.0,11,9.0,0,12,1,4,1,0.0,0.0,60.0,39,1
34.0,4,209297.0,15,10.0,2,14,0,4,1,0.0,0.0,40.0,39,0
35.0,1,205584.0,10,16.0,2,10,0,4,1,0.0,0.0,40.0,2,1
34.0,4,103651.0,15,10.0,0,10,1,2,0,0.0,0.0,40.0,39,1
60.0,4,245062.0,11,9.0,2,3,0,4,1,0.0,0.0,35.0,39,0
41.0,6,136986.0,8,11.0,2,8,5,4,0,7298.0,0.0,45.0,39,0
22.0,4,495288.0,15,10.0,2,7,5,2,0,0.0,0.0,40.0,39,1
23.0,4,291854.0,9,13.0,4,4,1,4,0,0.0,0.0,45.0,39,1
26.0,4,182308.0,15,10.0,4,1,2,4,1,0.0,0.0,40.0,39,1
45.0,4,116360.0,11,9.0,4,6,2,4,1,0.0,0.0,40.0,31,1
51.0,4,209912.0,15,10.0,2,3,0,4,1,0.0,0.0,60.0,39,0
33.0,6,520078.0,15,10.0,2,7,3,4,1,0.0,0.0,98.0,8,1
50.0,4,144084.0,15,10.0,2,13,0,4,1,0.0,0.0,45.0,39,0
45.0,7,101299.0,12,14.0,0,4,1,4,1,0.0,0.0,45.0,39,1
62.0,2,167889.0,10,16.0,2,4,0,4,1,0.0,0.0,40.0,39,0
19.0,4,439779.0,15,10.0,4,8,3,4,0,0.0,0.0,40.0,39,1
28.0,7,107218.0,9,13.0,2,11,0,4,1,0.0,0.0,50.0,39,0
31.0,4,78662.0,7,12.0,0,4,1,4,0,0.0,0.0,40.0,39,1
19.0,4,158343.0,15,10.0,4,11,3,4,0,0.0,0.0,40.0,39,1
47.0,4,379118.0,11,9.0,0,8,4,4,0,0.0,0.0,32.0,39,1
33.0,6,183778.0,9,13.0,4,14,1,4,1,0.0,0.0,40.0,0,1
21.0,4,118712.0,15,10.0,4,6,3,4,1,0.0,0.0,15.0,39,1
18.0,0,279288.0,15,10.0,4,0,3,4,1,0.0,0.0,40.0,39,1
44.0,1,210492.0,15,10.0,2,13,0,4,1,0.0,0.0,40.0,39,1
32.0,4,225064.0,11,9.0,2,3,0,4,1,0.0,0.0,60.0,39,0
67.0,0,163726.0,4,3.0,2,0,0,4,1,0.0,0.0,20.0,39,1
31.0,4,144990.0,11,9.0,3,8,4,4,0,0.0,0.0,20.0,10,1
44.0,6,112507.0,8,11.0,2,10,0,4,1,0.0,0.0,35.0,39,0
43.0,4,71738.0,7,12.0,2,13,0,1,1,0.0,0.0,40.0,39,1
32.0,4,120426.0,11,9.0,2,5,0,4,1,0.0,0.0,50.0,39,1
18.0,4,396270.0,11,9.0,4,1,3,4,0,0.0,0.0,16.0,39,1
68.0,4,107910.0,15,10.0,2,10,0,4,1,0.0,1735.0,40.0,39,1
41.0,4,154668.0,11,9.0,5,3,1,2,0,0.0,625.0,40.0,39,1
44.0,7,193524.0,9,13.0,2,10,5,4,0,0.0,0.0,40.0,39,1
47.0,4,454989.0,5,4.0,2,3,0,4,1,0.0,0.0,40.0,26,1
18.0,0,202516.0,1,7.0,4,0,3,4,0,0.0,0.0,15.0,39,1
39.0,2,116666.0,11,9.0,4,1,3,4,0,0.0,0.0,40.0,39,1
28.0,4,160981.0,15,10.0,4,4,3,1,0,0.0,0.0,40.0,36,1
56.0,4,298695.0,11,9.0,2,7,0,4,1,0.0,0.0,40.0,39,1
60.0,0,106282.0,6,5.0,6,0,4,4,0,0.0,0.0,40.0,39,1
42.0,4,38389.0,11,9.0,2,12,0,4,1,0.0,0.0,60.0,39,0
49.0,7,189762.0,1,7.0,6,10,1,2,0,0.0,0.0,37.0,33,1
34.0,4,93169.0,12,14.0,0,10,4,4,0,0.0,0.0,36.0,39,1
36.0,4,83089.0,11,9.0,6,7,4,4,0,0.0,0.0,20.0,39,1
51.0,4,146767.0,11,9.0,5,12,1,4,0,0.0,0.0,33.0,39,1
68.0,0,108683.0,11,9.0,6,0,1,4,1,1086.0,0.0,15.0,39,1
58.0,6,157786.0,12,14.0,0,10,1,4,1,0.0,0.0,80.0,39,0
25.0,4,282612.0,0,6.0,2,7,0,4,1,0.0,0.0,50.0,39,1
41.0,4,227644.0,15,10.0,2,3,0,4,1,0.0,0.0,48.0,39,0
27.0,4,106316.0,9,13.0,4,10,1,1,0,0.0,0.0,50.0,30,0
23.0,4,374474.0,15,10.0,2,1,5,2,0,0.0,0.0,56.0,39,0
40.0,4,145166.0,10,16.0,2,10,0,4,1,0.0,0.0,55.0,39,0
48.0,5,369522.0,9,13.0,2,4,5,4,0,0.0,0.0,40.0,0,1
37.0,4,160920.0,7,12.0,4,10,1,4,1,6849.0,0.0,40.0,39,1
48.0,1,110457.0,12,14.0,2,4,0,4,1,0.0,0.0,40.0,39,0
42.0,6,269733.0,15,10.0,2,5,0,4,1,0.0,0.0,50.0,39,1
59.0,4,99131.0,12,14.0,2,4,0,4,1,0.0,0.0,40.0,39,0
20.0,4,186014.0,15,10.0,4,12,4,2,0,0.0,0.0,30.0,39,1
68.0,4,107910.0,15,10.0,2,10,0,4,1,0.0,1735.0,40.0,39,1
44.0,7,208163.0,8,11.0,2,11,0,4,1,0.0,0.0,50.0,39,0
68.0,4,193666.0,10,16.0,2,10,0,4,1,20051.0,0.0,55.0,39,0
22.0,0,219941.0,15,10.0,4,0,3,2,1,0.0,1721.0,20.0,39,1
35.0,5,242080.0,14,15.0,2,10,0,4,1,0.0,0.0,50.0,39,0
41.0,4,171351.0,11,9.0,2,3,0,4,1,0.0,1848.0,60.0,39,0
29.0,4,166210.0,11,9.0,2,14,0,4,1,0.0,0.0,40.0,39,1
48.0,5,213140.0,11,9.0,2,7,0,1,1,0.0,0.0,78.0,37,1
32.0,4,278940.0,15,10.0,2,4,0,4,1,0.0,0.0,40.0,39,0
36.0,4,109133.0,15,10.0,4,3,1,4,1,0.0,0.0,40.0,39,1
44.0,4,96321.0,15,10.0,2,10,5,4,0,0.0,0.0,40.0,39,1
40.0,7,59460.0,15,10.0,2,10,5,4,0,0.0,0.0,15.0,39,1
22.0,4,233955.0,15,10.0,4,8,3,2,0,0.0,0.0,48.0,0,1
20.0,2,38455.0,15,10.0,4,6,1,4,1,0.0,0.0,24.0,39,1
62.0,5,56248.0,5,4.0,6,3,2,4,1,0.0,0.0,24.0,39,1
26.0,4,214413.0,15,10.0,3,1,4,4,0,0.0,0.0,30.0,39,1
67.0,4,127543.0,0,6.0,2,14,0,4,1,0.0,0.0,20.0,39,1
25.0,4,391591.0,11,9.0,4,1,2,2,0,0.0,0.0,40.0,39,1
25.0,4,49092.0,9,13.0,4,12,3,4,1,0.0,0.0,38.0,39,0
52.0,2,143533.0,15,10.0,2,7,0,4,1,0.0,0.0,40.0,39,1
82.0,4,147729.0,11,9.0,6,8,1,2,0,0.0,0.0,20.0,39,1
26.0,4,64289.0,15,10.0,4,8,3,4,0,0.0,0.0,24.0,39,1
53.0,2,207449.0,12,14.0,2,10,5,4,0,0.0,0.0,38.0,39,0
49.0,4,235683.0,15,10.0,0,8,1,4,0,0.0,0.0,20.0,39,1
32.0,4,248584.0,9,13.0,2,10,0,4,1,7298.0,0.0,40.0,39,0
41.0,7,108945.0,11,9.0,2,13,0,1,1,0.0,0.0,40.0,39,0
26.0,4,193945.0,11,9.0,4,3,3,2,1,0.0,0.0,40.0,39,1
33.0,4,96245.0,7,12.0,2,7,0,4,1,0.0,0.0,50.0,39,1
33.0,4,269605.0,8,11.0,2,1,0,4,1,3471.0,0.0,45.0,39,0
29.0,4,229729.0,11,9.0,0,3,1,4,1,0.0,0.0,40.0,39,1
20.0,4,280714.0,15,10.0,4,7,3,4,0,0.0,0.0,19.0,39,1
24.0,4,32311.0,15,10.0,0,1,1,4,0,0.0,0.0,40.0,39,1
64.0,6,46366.0,15,10.0,6,4,1,4,0,0.0,0.0,40.0,39,1
23.0,4,126945.0,15,10.0,4,10,1,4,0,0.0,0.0,65.0,39,1
44.0,2,165304.0,15,10.0,2,4,5,4,0,0.0,0.0,45.0,39,0
64.0,1,199298.0,11,9.0,2,1,1,4,1,0.0,0.0,40.0,39,0
33.0,4,37274.0,7,12.0,2,11,0,4,1,0.0,0.0,40.0,39,0
32.0,4,105938.0,11,9.0,2,14,0,4,1,0.0,0.0,50.0,39,1
44.0,4,322391.0,8,11.0,2,12,0,4,1,0.0,0.0,40.0,39,0
24.0,4,153133.0,9,13.0,4,13,1,1,1,0.0,0.0,40.0,30,1
44.0,6,255543.0,9,13.0,2,4,0,4,1,3137.0,0.0,50.0,39,0
42.0,4,478373.0,15,10.0,2,7,0,4,1,7688.0,0.0,42.0,39,0
24.0,4,222005.0,9,13.0,4,12,2,4,0,0.0,0.0,40.0,39,1
48.0,4,165267.0,11,9.0,4,10,1,4,0,0.0,0.0,45.0,39,1
32.0,4,144064.0,9,13.0,4,4,1,4,0,0.0,0.0,60.0,39,1
41.0,5,56019.0,9,13.0,6,10,4,4,1,0.0,1876.0,40.0,39,1
25.0,4,227548.0,15,10.0,2,3,0,4,1,0.0,0.0,40.0,39,0
53.0,4,241141.0,2,8.0,2,3,0,4,1,0.0,0.0,40.0,39,1
21.0,4,334113.0,15,10.0,4,12,3,4,1,0.0,0.0,40.0,39,1
29.0,4,187750.0,15,10.0,2,3,0,4,1,0.0,0.0,56.0,39,1
21.0,4,207103.0,5,4.0,4,6,1,4,0,0.0,0.0,30.0,0,1
52.0,4,389270.0,12,14.0,0,10,4,4,0,0.0,2547.0,60.0,39,0
24.0,4,89347.0,9,13.0,4,13,3,1,1,0.0,0.0,40.0,39,1
37.0,4,296212.0,11,9.0,4,7,1,4,1,1055.0,0.0,42.0,39,1
28.0,4,242832.0,11,9.0,4,1,3,2,1,0.0,0.0,40.0,39,1
51.0,5,98642.0,7,12.0,4,4,3,4,0,0.0,0.0,27.0,39,1
42.0,4,155899.0,7,12.0,6,13,4,4,0,0.0,0.0,35.0,39,1
24.0,4,72887.0,11,9.0,4,8,1,4,0,0.0,0.0,40.0,39,1
28.0,4,791084.0,9,13.0,4,12,1,4,1,0.0,0.0,40.0,39,1
67.0,5,431426.0,10,16.0,2,10,0,4,1,99999.0,0.0,60.0,39,0
42.0,4,143582.0,11,9.0,2,3,0,4,1,0.0,0.0,50.0,39,0
45.0,4,123681.0,11,9.0,0,3,4,4,1,0.0,0.0,40.0,39,1
61.0,1,294466.0,15,10.0,2,1,5,4,0,0.0,0.0,40.0,39,1
33.0,4,180551.0,9,13.0,2,1,5,4,0,0.0,0.0,40.0,39,1
23.0,4,275357.0,11,9.0,2,7,0,4,1,0.0,1573.0,40.0,39,1
26.0,4,173593.0,12,14.0,4,4,1,4,1,0.0,0.0,60.0,39,1
17.0,4,58037.0,1,7.0,4,8,3,4,0,0.0,0.0,15.0,39,1
40.0,4,182302.0,11,9.0,2,10,0,4,1,0.0,0.0,50.0,39,1
47.0,6,330416.0,15,10.0,4,5,1,4,1,0.0,0.0,72.0,39,1
50.0,4,149770.0,12,14.0,2,4,0,4,1,0.0,0.0,55.0,39,0
67.0,6,123393.0,11,9.0,0,3,1,4,1,3325.0,0.0,70.0,39,1
38.0,4,455379.0,6,5.0,2,6,0,4,1,0.0,0.0,48.0,26,1
46.0,4,129007.0,15,10.0,5,1,4,4,0,0.0,0.0,16.0,39,1
53.0,4,159650.0,11,9.0,2,3,0,4,1,0.0,0.0,40.0,39,1
60.0,6,38622.0,9,13.0,2,4,0,4,1,7298.0,0.0,40.0,39,0
48.0,2,187969.0,12,14.0,0,10,1,4,0,0.0,0.0,50.0,39,1
18.0,0,149017.0,2,8.0,4,0,3,4,1,0.0,0.0,28.0,39,1
61.0,6,53777.0,14,15.0,2,10,0,4,1,99999.0,0.0,50.0,39,0
39.0,4,247515.0,11,9.0,2,3,0,4,1,0.0,0.0,40.0,39,1
21.0,4,89154.0,15,10.0,4,1,3,4,1,2597.0,0.0,40.0,39,1
37.0,5,183800.0,15,10.0,2,12,0,4,1,0.0,0.0,60.0,39,0
74.0,4,211075.0,11,9.0,2,4,0,4,1,0.0,0.0,30.0,39,0
23.0,4,227594.0,11,9.0,4,1,3,4,0,0.0,0.0,40.0,39,1
54.0,7,88528.0,11,9.0,4,8,1,2,0,0.0,0.0,30.0,39,1
19.0,4,38619.0,15,10.0,4,6,3,4,1,0.0,0.0,20.0,39,1
30.0,4,217460.0,9,13.0,2,10,5,4,0,0.0,0.0,45.0,39,0
54.0,4,162238.0,11,9.0,2,14,0,4,1,0.0,1887.0,65.0,39,0
57.0,4,142791.0,10,16.0,2,10,0,4,1,7688.0,0.0,40.0,39,0
45.0,4,112362.0,11,9.0,0,3,4,4,1,0.0,0.0,40.0,39,1
25.0,4,60358.0,15,10.0,2,3,0,4,1,0.0,0.0,40.0,39,1
48.0,4,77404.0,15,10.0,0,8,4,4,0,0.0,0.0,32.0,39,1
